4610102d,"['POI31', 'POI3', 'POI41', 'POI26', 'POI30', 'POI49']"
4610102f,"['POI1', 'POI49', 'POI30', 'POI35']"
46101030,"['POI0', 'POI25', 'POI12', 'POI28']"
46101031,['POI46']
46101034,"['POI25', 'POI12', 'POI25', 'POI19', 'POI47', 'POI15']"
46101035,"['POI2', 'POI34', 'POI47']"
46101036,[]
46101039,"['POI26', 'POI30']"
4610103d,"['POI20', 'POI24']"
4610103f,['POI20']
46101040,['POI8']
46101042,['POI4']
46101043,"['POI7', 'POI15', 'POI47', 'POI19']"
46101046,"['POI6', 'POI37', 'POI18']"
46101048,"['POI30', 'POI32', 'POI36', 'POI19', 'POI12']"
46101049,"['POI46', 'POI17']"
4610104a,['POI3']
4610104b,"['POI31', 'POI21', 'POI31', 'POI3', 'POI41', 'POI26']"
4610104c,"['POI3', 'POI43', 'POI5']"
4610104d,['POI2']
4610104e,['POI26']
4610104f,[]
46101050,['POI32']
46101051,"['POI0', 'POI25', 'POI12']"
46101052,"['POI32', 'POI12']"
46101053,"['POI45', 'POI9']"
46101055,['POI26']
46101059,['POI8']
4610105a,['POI46']
4610105d,"['POI49', 'POI4', 'POI46', 'POI17', 'POI46', 'POI17']"
4610105e,[]
46101060,['POI21']
46101063,['POI12']
46101065,"['POI31', 'POI3']"
46101068,"['POI32', 'POI36']"
46101069,"['POI26', 'POI32', 'POI36', 'POI42']"
4610106a,"['POI34', 'POI47']"
4610106b,"['POI28', 'POI12', 'POI25', 'POI12']"
4610106d,[]
46101071,['POI18']
46101072,"['POI47', 'POI36']"
46101073,['POI1']
4610107a,['POI0']
4610107b,"['POI49', 'POI1']"
46101081,['POI8']
46101083,"['POI20', 'POI7']"
46101084,"['POI47', 'POI15', 'POI48', 'POI7']"
46101085,"['POI4', 'POI1', 'POI4', 'POI46', 'POI17', 'POI10', 'POI29']"
46101086,"['POI41', 'POI3']"
46101087,"['POI36', 'POI0']"
46101089,"['POI20', 'POI24']"
4610108a,[]
4610108e,['POI20']
4610108f,[]
46101090,['POI31']
46101093,['POI25']
46101094,"['POI25', 'POI0']"
461010a6,"['POI24', 'POI44', 'POI16', 'POI40', 'POI9']"
461010a8,"['POI49', 'POI1', 'POI4', 'POI46', 'POI4', 'POI49']"
461010be,"['POI24', 'POI44', 'POI16', 'POI40', 'POI9']"
461010c1,[]
461010c2,"['POI12', 'POI19']"
461010c5,['POI47']
461010c8,"['POI34', 'POI2', 'POI24', 'POI44']"
461010ca,['POI7']
461010cc,['POI8']
461010ce,[]
461010cf,"['POI27', 'POI49', 'POI4', 'POI46']"
461010d0,['POI10']
461010d1,"['POI46', 'POI4', 'POI1']"
461010d3,['POI28']
461010d6,['POI23']
461010d9,"['POI19', 'POI25', 'POI19', 'POI25', 'POI0']"
461010da,"['POI13', 'POI34', 'POI7', 'POI20']"
461010db,['POI30']
461010dc,['POI1']
461010de,['POI49']
461010e1,"['POI36', 'POI32', 'POI30', 'POI49', 'POI1']"
461010e2,['POI46']
461010e4,"['POI4', 'POI46']"
461010e5,[]
461010e6,"['POI41', 'POI6', 'POI37', 'POI18', 'POI36']"
461010e8,"['POI29', 'POI23', 'POI26', 'POI41', 'POI3']"
461010ea,['POI8']
461010eb,['POI26']
461010ee,['POI25']
461010ef,"['POI28', 'POI32']"
461010f0,"['POI6', 'POI41', 'POI3', 'POI31', 'POI3', 'POI41', 'POI26', 'POI30']"
461010f2,"['POI34', 'POI15', 'POI48']"
461010f3,"['POI32', 'POI11']"
461010f5,['POI32']
461010fb,['POI45']
46101100,['POI32']
46101102,['POI40']
46101107,"['POI48', 'POI23']"
46101108,"['POI25', 'POI19']"
4610110a,"['POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI0']"
4610110b,[]
4610110d,['POI26']
46101111,['POI47']
46101113,[]
46101115,['POI37']
4610111a,['POI46']
4610111e,"['POI19', 'POI25', 'POI0']"
46101120,"['POI7', 'POI48']"
46101121,['POI19']
46101122,['POI8']
46101124,"['POI46', 'POI17', 'POI23']"
46101127,"['POI36', 'POI18', 'POI37', 'POI6', 'POI37']"
4610112a,"['POI8', 'POI48', 'POI15']"
4610112b,"['POI40', 'POI16', 'POI44', 'POI24']"
4610112c,['POI45']
4610112d,"['POI27', 'POI49']"
4610112e,"['POI6', 'POI41']"
46101130,['POI44']
