4610028a,"['POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI0', 'POI38', 'POI40', 'POI16', 'POI44', 'POI24']"
4610028b,"['POI39', 'POI49', 'POI4', 'POI46']"
4610028c,"['POI36', 'POI12', 'POI19', 'POI25', 'POI12', 'POI25', 'POI0', 'POI25', 'POI12', 'POI28', 'POI18']"
4610028e,"['POI38', 'POI19', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3']"
4610028f,['POI46']
46100293,"['POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18']"
4610029a,"['POI0', 'POI47', 'POI45', 'POI29', 'POI10', 'POI29', 'POI34', 'POI23', 'POI17', 'POI46', 'POI17', 'POI10']"
4610029b,"['POI44', 'POI16', 'POI40', 'POI47', 'POI0', 'POI13']"
4610029f,"['POI8', 'POI48', 'POI15', 'POI47', 'POI19', 'POI32', 'POI18']"
461002a2,"['POI30', 'POI4', 'POI46', 'POI4', 'POI3', 'POI41']"
461002a5,"['POI3', 'POI41', 'POI26', 'POI30', 'POI27', 'POI49', 'POI4', 'POI46', 'POI17', 'POI10', 'POI29']"
461002a9,"['POI19', 'POI25', 'POI19', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI41']"
461002aa,"['POI7', 'POI20', 'POI7']"
461002ac,"['POI41', 'POI3', 'POI31', 'POI21', 'POI22', 'POI23']"
461002ad,"['POI32', 'POI30', 'POI49', 'POI4', 'POI46']"
461002b1,"['POI34', 'POI45', 'POI23', 'POI17', 'POI46', 'POI17', 'POI10', 'POI29']"
461002b2,['POI28']
461002b3,"['POI18', 'POI19']"
461002bb,"['POI43', 'POI5', 'POI43']"
461002d5,"['POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI0', 'POI19', 'POI12', 'POI28', 'POI18']"
461002d7,"['POI12', 'POI25', 'POI19', 'POI12']"
461002d8,"['POI41', 'POI18', 'POI28']"
461002d9,"['POI19', 'POI25', 'POI38', 'POI40', 'POI16', 'POI44', 'POI24', 'POI19']"
461002db,"['POI3', 'POI43', 'POI5', 'POI32', 'POI36', 'POI0', 'POI25', 'POI19', 'POI0', 'POI19']"
461002dc,"['POI37', 'POI36', 'POI19', 'POI25']"
461002dd,"['POI19', 'POI32']"
461002de,"['POI41', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI25']"
461002df,"['POI15', 'POI47', 'POI0', 'POI25', 'POI19', 'POI0', 'POI19', 'POI25']"
461002e0,"['POI4', 'POI46', 'POI4']"
461002e1,"['POI3', 'POI31', 'POI21', 'POI22', 'POI32', 'POI19', 'POI25', 'POI19', 'POI32']"
461002e3,"['POI25', 'POI19', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI30', 'POI4', 'POI46', 'POI4']"
461002e4,"['POI36', 'POI47', 'POI34', 'POI7', 'POI20', 'POI7', 'POI29', 'POI10', 'POI17', 'POI46', 'POI4', 'POI49']"
461002e7,"['POI25', 'POI0', 'POI38', 'POI9', 'POI40', 'POI16', 'POI44']"
461002e8,"['POI37', 'POI6', 'POI41', 'POI3', 'POI31', 'POI21', 'POI22', 'POI27', 'POI49']"
461002ec,"['POI18', 'POI36', 'POI19']"
461002ed,"['POI4', 'POI49']"
461002ee,['POI4']
461002ef,"['POI25', 'POI32']"
461002f8,"['POI25', 'POI19', 'POI32', 'POI43', 'POI18', 'POI28']"
461002f9,"['POI46', 'POI17', 'POI10', 'POI29', 'POI10', 'POI17', 'POI46', 'POI23', 'POI42', 'POI25']"
461002fc,"['POI46', 'POI17', 'POI23', 'POI45', 'POI38', 'POI19', 'POI12', 'POI19']"
461002fd,['POI49']
461002ff,"['POI4', 'POI19', 'POI25']"
46100300,"['POI37', 'POI46']"
46100302,"['POI30', 'POI27', 'POI49']"
46100303,['POI38']
46100304,"['POI25', 'POI47', 'POI45']"
46100306,"['POI38', 'POI0', 'POI19']"
46100307,"['POI7', 'POI8']"
46100308,"['POI32', 'POI19', 'POI0', 'POI25', 'POI32']"
46100309,"['POI32', 'POI19', 'POI25', 'POI0', 'POI19', 'POI32', 'POI30', 'POI32', 'POI19', 'POI25']"
4610030b,"['POI21', 'POI31', 'POI3', 'POI41', 'POI6', 'POI25', 'POI19', 'POI18', 'POI37', 'POI6']"
4610030c,[]
4610030d,"['POI30', 'POI32', 'POI19', 'POI28']"
4610030e,"['POI40', 'POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI0']"
4610030f,"['POI13', 'POI34', 'POI20', 'POI7', 'POI34', 'POI13']"
46100310,"['POI19', 'POI25']"
46100311,"['POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI0', 'POI19']"
46100314,"['POI10', 'POI17', 'POI46']"
46100315,"['POI10', 'POI17', 'POI46', 'POI4']"
46100317,['POI10']
46100318,['POI17']
4610031b,"['POI5', 'POI30', 'POI49', 'POI4', 'POI46']"
4610031c,['POI0']
4610031e,[]
4610031f,"['POI37', 'POI6', 'POI41', 'POI46', 'POI17', 'POI23']"
46100320,"['POI1', 'POI45', 'POI34', 'POI24']"
46100321,"['POI0', 'POI19', 'POI47', 'POI15']"
46100322,"['POI46', 'POI17', 'POI10', 'POI29', 'POI7']"
46100324,"['POI41', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI25']"
46100325,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI25']"
46100326,"['POI35', 'POI43', 'POI5', 'POI30', 'POI49', 'POI4', 'POI46', 'POI4', 'POI49', 'POI30', 'POI5']"
4610032a,"['POI3', 'POI43', 'POI30', 'POI17', 'POI46']"
4610032b,['POI39']
4610032c,"['POI38', 'POI19', 'POI32']"
4610032d,['POI41']
46100330,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI0', 'POI25', 'POI19', 'POI32', 'POI5']"
46100332,"['POI46', 'POI4', 'POI49', 'POI1', 'POI49']"
46100333,"['POI34', 'POI13', 'POI23', 'POI17', 'POI46']"
46100334,"['POI6', 'POI37', 'POI18', 'POI19', 'POI18', 'POI37', 'POI6', 'POI37']"
46100335,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI25']"
46100338,"['POI6', 'POI41', 'POI25', 'POI19', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41']"
4610033a,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI25']"
4610033b,"['POI25', 'POI0', 'POI47', 'POI15', 'POI48', 'POI8', 'POI7', 'POI20', 'POI7', 'POI20']"
4610033e,[]
4610033f,"['POI46', 'POI4', 'POI1', 'POI49']"
46100340,"['POI25', 'POI19', 'POI25', 'POI19', 'POI0']"
46100342,"['POI8', 'POI48', 'POI15', 'POI38', 'POI25', 'POI0', 'POI38', 'POI40', 'POI24']"
46100343,"['POI0', 'POI25', 'POI19', 'POI0', 'POI25', 'POI19', 'POI20']"
46100344,"['POI20', 'POI24', 'POI44', 'POI16', 'POI40', 'POI9']"
46100345,"['POI20', 'POI7']"
46100347,['POI9']
4610034a,"['POI30', 'POI5', 'POI43', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI0']"
4610034d,"['POI20', 'POI7', 'POI37']"
4610034e,"['POI25', 'POI19', 'POI25']"
4610034f,"['POI5', 'POI43', 'POI21', 'POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI12', 'POI28', 'POI18']"
46100350,"['POI32', 'POI19', 'POI0', 'POI19', 'POI32', 'POI30']"
46100351,"['POI34', 'POI2']"
46100355,"['POI20', 'POI7']"
4610035b,['POI19']
4610035c,['POI4']
4610035f,"['POI34', 'POI47', 'POI36', 'POI28', 'POI12', 'POI19', 'POI36', 'POI32', 'POI30', 'POI49', 'POI1']"
46100361,"['POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI25']"
46100362,"['POI10', 'POI17', 'POI46']"
46100363,"['POI40', 'POI16', 'POI44', 'POI24']"
46100364,"['POI8', 'POI7', 'POI20', 'POI7']"
46100365,"['POI19', 'POI36', 'POI46']"
46100366,"['POI25', 'POI18']"
46100367,"['POI9', 'POI40', 'POI16', 'POI40', 'POI9', 'POI38', 'POI0', 'POI25']"
46100368,"['POI25', 'POI12', 'POI25', 'POI5', 'POI32']"
46100369,"['POI25', 'POI19', 'POI32', 'POI5']"
4610036a,"['POI4', 'POI19', 'POI25']"
4610036b,"['POI0', 'POI19', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI31', 'POI3', 'POI41', 'POI32', 'POI12', 'POI25', 'POI0']"
4610036c,"['POI49', 'POI4', 'POI46', 'POI18']"
4610036d,"['POI26', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI36', 'POI19', 'POI0', 'POI25']"
4610036e,"['POI19', 'POI25', 'POI19', 'POI0', 'POI25', 'POI12', 'POI25', 'POI19', 'POI25', 'POI0']"
4610036f,"['POI36', 'POI19', 'POI0', 'POI25', 'POI12', 'POI28']"
46100370,[]
46100371,"['POI42', 'POI36', 'POI18', 'POI36', 'POI42']"
46100373,['POI8']
46100374,"['POI19', 'POI0', 'POI25', 'POI19']"
46100375,"['POI43', 'POI30']"
46100377,['POI0']
46100378,"['POI4', 'POI1', 'POI4']"
46100379,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI25', 'POI0', 'POI19', 'POI12', 'POI28']"
4610037a,"['POI40', 'POI16', 'POI44', 'POI24', 'POI20', 'POI7', 'POI29', 'POI10', 'POI17', 'POI46', 'POI4', 'POI49', 'POI1', 'POI49', 'POI0', 'POI25', 'POI28']"
4610037b,"['POI32', 'POI36', 'POI19', 'POI28', 'POI12', 'POI25', 'POI0', 'POI38', 'POI9', 'POI40', 'POI16', 'POI44', 'POI24', 'POI7', 'POI29']"
4610037c,[]
4610037e,"['POI24', 'POI9']"
4610037f,"['POI40', 'POI9', 'POI0', 'POI12']"
46100380,"['POI0', 'POI38', 'POI9', 'POI45', 'POI23', 'POI17', 'POI46', 'POI4']"
46100382,"['POI41', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI36', 'POI13']"
46100383,"['POI27', 'POI22', 'POI27', 'POI49', 'POI4', 'POI46']"
46100388,"['POI16', 'POI44', 'POI24']"
46100390,"['POI26', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI18', 'POI37']"
46100393,"['POI1', 'POI49', 'POI4', 'POI46']"
46100394,"['POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI37', 'POI6', 'POI37', 'POI18', 'POI32']"
46100395,"['POI28', 'POI12', 'POI19', 'POI25', 'POI19', 'POI42', 'POI23']"
46100396,"['POI25', 'POI0', 'POI47', 'POI34', 'POI2', 'POI24', 'POI19', 'POI25']"
46100397,['POI9']
4610039f,"['POI32', 'POI28']"
461003a1,[]
